tweet_text,
We did an unexpected workshop for the #iPhone4S at @apple yesterday and we got an awesome amount of info #notjustaboutthephone @gamerchik16,
&lt;3 #ios5 @apple,
---» RT @Apple No question bro. RT @AintEeenTrippin: Should I get dis iPhone or a EVO 3D?,
RT @imightbewrong: I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   : ...,
I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   :)  Way to go @Apple!,
@Twitter CEO points to @Apple as 'corporate mentor' as @iOS signups triple http://t.co/GCY8iphN,
At the bus with my iPhone ;) thxx @apple,
"@azee1v1 @apple @umber AppStore is well done, so is iTunes on the mobile devices.  I was talking about desktop app.",
NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad,
@apple @jilive @DanielPink: Apple sells 4 million iPhone 4S units in first weekend ... Steve Jobs brilliance lives on for ever! #iphone #RVA,
@blackberry is like the #Titanic and it seems everyone is running for the @apple #iPhone life rafts and there won't be enough for everyone!,
@bkad5161 than apologize to @apple ;),
@Apple downloads of iOS 5 are proving popular with users  -- http://t.co/NSHLfiUX,
"Lmfao look at the argument I had with Siri !!
@ijustine @apple http://t.co/D4VjL7SI",
Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s,
Save me from #HP's unwanted OS! Help me buy an #iPhone! I have seen the light! #lol http://t.co/8gUP9Acz #backchannel @apple,
Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now,
Currently ordering a BRAND NEW MACBOOK PRO!!! Bahhh... my MacBook is 5 years old. I'll miss it. But it's time. cc: @Apple -,
you are so blessed. @apple,
"#Siri now knows who my dad, mom, brother and girlfriend is.  Thanks @apple",
Well at least the @apple store has amazing call waiting music! #need4s,
#sweet... #apple replaced my glass #probono. thank you @apple,
Not Bad! @Apple Sells Over 4 Million #IPhones in Debut Weekend - Bloomberg http://t.co/AVSl3ygU - #smartphone #sm RT @VinodRad,
"loving new technology from @apple iPhone 4s, mac air and iCloud are unreal #technology",
I'm loving this new IOS5 update :) @apple,
Another mention for Apple Store: http://t.co/fiIOApKt - RT @floridamike Once again getting great customer service from the @apple store ...,
Time to go get my iPhone 4s.  Looking forward to sticking it to the man by no longer paying for most texts.  Thanks @apple.,
hey @apple I hate my computer i need a #mack wanna send me a free one.,
Thank you @apple. My new gf(iphone4s) is great!  She does everything!,
#iCloud set up was flawless and works like a champ! To the Cloud @Apple,
@Wisconsin_Mommy @Apple I'd totally email the company... I always get great service at our @Apple store!,
@apple loving the new IOS5 upgrade for the iPhone!,
The nice @apple tech support guy fixed my iTouch =D,
Once again getting great customer service from the @apple store at millenia mall.,
Is it just me or is #iOS5 faster for the iPad? @apple,
I love our @apple imac even though I haven't seen my hubby in 3 days now! #geek,
making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH,
So THANKFUL for the incredible people @apple for going above and beyond and offering to and replacing my  water-damaged Macbook Pro!!! Wow!,
New macbook is too sick @apple,
Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1,
So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.,
@Apple Safari Reader owns the worldwide web,
I love @apple service . My case has cracked 3x and I go in and they hand me a case and I walk out,
"#10twitterpeopleiwouldliketomeet 
@coollike @TheGadgetShow  @thelittleappkid @Jon4Lakers @BenRubery @Apple @twitter @FXhomeHitFilm  (-2)",
Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp,
"Kind of excited. On my way to my last class right now and then going to the @Apple store, so buy #MacOSC Snow Leopard and Lion :-)",
i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone,
"Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w",
Yessss! I'm lovin the iPhone update especially the slide down bar at top of screen =) good job @Apple.,
"4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!",
.@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear,
@iancollinsuk @apple I like what you did there...!,
I just sent my grandma a post card using my #CardsApp thanks @Apple,
"@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to ""Will it blend?"" Glad to hear it's still alive.",
Laundering Ari's iPhone not my finest moment. But after drying in bag of (organic :-) rice for 4 days it booted up!!!!!!!!!!! @apple,
"Bravo, @Apple! http://t.co/BgoTzj7K",
"God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)",
Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :),
Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.,
One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple),
This good here iPhone will do me VERY well today. Thanks to the gods that are @apple.,
RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple,
Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple,
Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone,
Updated my iOS and started using cloud services. Pretty bad ass @apple my #iPhone 3GS still the champ.,
"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone",
@apple your simply the best.,
I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's,
"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness",
S/O to @apple for replacing my phone for free,
Loving the new iPod update @apple,
@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.,
RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp,
@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed,
Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT,
Loving my new #iPhone4S thanks @apple for #ios5,
i love this. so much. thank you @apple.  http://t.co/Ui8lOEzX,
@apple the iPhone 4s is great #genius,
@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.,
Love my new I0S5 @Apple updates. Just when I think it can't get any better somehow it simplifies my life more. That's right-it's an Apple.,
@apple Siri is amazing,
@rygurl you need an @apple iphone4S with Siri!,
"Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple",
"just my man @apple store in @schaumburg, whoops!!!!😁",
"So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac",
I ♥ @Apple http://t.co/a8on3IAa,
@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry,
Loving #iOS5 !! #awesome @Apple,
"RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}",
Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge,
@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??,
@apple by far the best iPod and first time iPhone ever.... Good job guys,
Thank you Steve @apple store 5th av. http://t.co/nSAisriP,
@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?,
"@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.",
RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t. ...,
Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s,
I &lt;3 @apple http://t.co/ondXWpEr,
Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.,
Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D,
RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple,
the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple,
"My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple.",
It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!,
RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple,
@RickySinghPT got a new backside for my eye phone! V impressed with @apple,
#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things,
Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!,
"_ibertaddigital.tv/ iPad a briliant SteveJobs produck ,http://t.co/00ohfLY6
@Apple present... http://t.co/DBbWSDpx",
Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple,
@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required,
New iOS 5 update is THE BEST. iloveyou @apple,
"Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson.",
"I absolutely love my iPhone 4S. Thank you, Steve and @apple.",
@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s,
"dammit, listening to siri is making me want to upgrade. well played @apple.",
"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature",
Video card on @Kimaris workstation died after just six months. So long @hp. Hello @apple.,
@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!,
#iOS5 update submitted to @apple! Thanks for all the support!,
Awesome service from the @apple store in pc. Thanks chris!,
RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO,
I am crazy about #iOS5 . The photo cropping is the best! @apple,
.@apple thanks for fixing this... http://t.co/wTj1ogDO,
Hell yes!!! Got my contacts back!!  Thanks @apple,
RT @SawyerHartman: I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE,
@apple has changed life.,
Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!,
"@jonsibley Actually, the @Apple  mouse is pretty sweet man.",
The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple,
Finally got the @apple IPhone thanks to @sprint getting with the times,
#iOs5 is nice and as it had to be ! Thanks @Apple,
Good support fm Kevin @apple #Bellevue store 4 biz customers TY!,
Just downloaded IOS 5. It's better than I expected! #thankyou @apple,
@Apple: Siri is amazing!!! I'm in love!,
Love love love iOS 5!! @apple,
RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...,
"RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..",
"@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..",
THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE,
@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5,
@apple needs to hurry up and release #iTunesMatch,
Why is  #Siri always down @apple,
I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple,
"@apple AirDrop #fail - Immediate ""declined your request."" every time",
good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb,
RT @radlerc: Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,
Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,
The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss,
Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer.  Missed opportunity @apple,
"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button.",
@Lisa_Marie1987 shhhh. the evil sith lords @apple may hear you ha!,
FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.,
"Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please.",
OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS,
@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise… why doesn't it just auto-authorise it when I sign into iTunes? Grrrr...,
"Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it.",
"Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer…""",
"shit, shit, shit. IOS5 update ate all my apps, data and media just like @apple said it would. This is going to take some time to rebuild.",
. @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!,
Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance,
Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity,
"I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!",
It would be great If @Apple would send my new phone. #frustrated,
@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit.,
"@rogerweir no but I have the option of a  replacement iPhone 4s ?
Not sure if I want one after having 2 duff iPhones.
@O2 @iphone4s @apple",
So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. What is this 2001?,
"You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?",
removing all @apple shit.,
So @PhoenixSwinger 's iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple,
What??? I that sucks hello @apple RT @PhoneDog_Aaron Interesting note - DROID RAZR's battery isn't removable.,
@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em,
Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise,
"@bisquiat @Apple the upgrade just slows down my phone so much, it's stuck half the time. uch. thankfully no other damage. sucks for you :(",
@Mayati I think @Apple didn't do such a thorough job with the step x steps for upgrade and move to iCloud. Now it's cost me mightily.,
Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name. #whaddupwitdat,
@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm.Then he exclaims: And I waited a whole YEAR for this phone!!LMAO,
Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit.,
"@FishMama: If you made a purchase, just wait for the @apple survey! hate going b/c of the bad #custserv",
Correction: @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple. Hero of my day!,
"@phxguy88 @Apple @BGR That's why all the ppl who stand in line for hrs to get the ""newest"" model are suckers...",
Would it kill @apple to put a braille type bump on their earbuds so we know which bud is R and L in the dark.,
@APPLE Wow @MOTOROLA Just crushed your dreams....,
"RT @phxguy88: Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR",
"Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR",
"@apple, 
No, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now",
WTF?!?! @apple the new iOS 5 doesn't allow you NOT to get push notifications from newstand? and SIRI just keeps yapping FUCK!,
"@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?",
@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T,
Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii,
@apple why is my iPhone battery so crappy #fail,
My @Apple @macbook keyboard will not type :(,
"Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber",
"@apple, your new ""Save a Version"" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world",
I hate my @apple computer.  Thats 3500 dollars down the drain.,
@apple my iPhone is charging very slowly!!!!!,
"@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2",
"@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!",
"@Apple iTunes is the worst program ever. For such a great phone, you make some awful software.",
One would think the voice recognition on the @apple tech support line would work a little better.,
"@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!",
"@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do.",
@AsimRang @apple @umber the desktop app is wack though,
I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) http://t.co/JZmVBdNm,
Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight,
Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #,
#DontBeMadAtMeBecause #Android is by far better than @Apple,
@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.,
@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld http://t.co/5Uh4a4Vt,
Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise.,
Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!,
Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???,
fuck u @apple,
oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it,
why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple,
. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed,
"iMessage doesn't show the time a message was sent, annoying @apple",
Like @apple da fuck is this shit?  http://t.co/nb4DHlSg,
RT @CircusTK: I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my t ...,
Damn it @Apple!! Whatchu done to my phone??,
"Samsung seeks iPhone 4S ban in Japan and Australia
Patent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk",
"@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail",
@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??,
RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ...,
@Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownrunningprograms #nohelp,
@albertmal88 remember @apple is evil. #icloud entering the #dropbox market,
9% now on my second full charge of the day. Pissed @Apple,
RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!,
I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!”,
"ugh! @apple, you’re reservation page for the iPhone is NOT working.",
iTunes is @apple's worst product. Worse than the #Newton or the hockey puck mouse. It's utterly painful to use.,
"Deár iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs",
i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple,
Suddenly lost all address book on @3GS iPhone. And someone was using my @Apple ID. It all fucked up.,
oh.. my iphone is overcapacity huh?! -____-  @Apple won't let me be great!!!,
Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!,
@apple u guys are gay,
"Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo",
none of my apps work after the new ios from @apple. what do i do?!?,
"Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone",
@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!,
@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.,
"@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never",
"@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone",
"I'm givin' this stupid @apple reserve system 2days… If I cant get reservation, I'll never buy any Apple products… (yup I hate contracts)",
"@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help",
"Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed.",
Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6,
"@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg",
Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!,
@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!',
What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration.,
Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh,
"Where is my iPhone!?!?!?!
@apple",
@apple battery life suck on iOS 5,
An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.,
@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?,
"Hey @apple why can't I share a reminder list from my iPhone?
Also why can't I login to the iCloud webpage to modify sharing from my phone?",
Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade,
could @apple lion please integrate vertical spaces in mission control. this horizontal business is making me nauseous,
Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f,
"GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me.",
Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread,
“@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.” &lt;&lt; check Settings: 8 times more App usage in iOS 5,
As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad,
I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN,
"“@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.” in NZ?",
"I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.",
"You can make photo albums in the Photos app with iOS 5, but can't password protect them? Um... @apple, fix that. Quickly.",
Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall,
RT @CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.,
"@apple If you want to know what customers think dont send updates with the ""noreply"" return address. Who invented that anyway. #useless",
"Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing ""Who Knew"" by Pink.  Still not Flawless @Apple",
should be studying/ doing work but no I'm hold with @apple HURRY THE FUCK UP! #nopatience,
Ok Hindi keyboard in #iOS5 is something to cheer about.  But @apple  what about  support for 20+ missing Indian languages!? #FAIL,
"RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade  ...",
@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx,
"""Waiting for items to copy"" in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?",
@Apple unhappy again with service/product quality. Won't buy @Apple again.,
Lies @apple. the battery on this new iPhone4S is definitely not any better.,
"“@philipgrey: dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?”",
"Been on hold with @apple customer service for 25 minutes. Wow, lt's like they're #timewarnercable.",
anyone else stuck in duped calendar/mail/battery sucking @apple hell? #iCloud and #OSX Lion are a disappointment,
For being the inventor of the computer mouse — Why is it that @Apple has never made one that is not a complete piece of fucking shit?!!?,
"@Apple you're killing me. Excited about iOS5 no longer- tragic battery drain, genius bar wants to replace the battery. Really?",
1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail,
@PrJusto Don't question the @Apple they will remember your dissent!,
"@apple: Multiple times siri is ""having trouble connecting to the network.""  Siri needs servers (and some exercise!)",
So my iMessage still isn't working! @apple,
RT @JimMcNiel: if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is havin ...,
"dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?",
Ugh. WTF is up with all the bottlenecks @paypal @apple?,
+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,
@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,
if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is having issues?,
any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious,
"@Apple - #Siri is not working due to ""network problem""? Seriously? Can you fix this? #iPhone4s #Fail",
"@trisha_ps @iCloud is Cloudy. @apple tech, not very techy.",
